,Dominant_Topic,Topic_Perc_Contrib,Keywords,Abstract
585,9.0,0.7764000296592712,"tableau, power, visual, bi, dashboard, chart, busi, analyt, report, requir",Student Will able to work on Tableau Desktop and Tableau Server Requirements Basic Data Warehouse Concepts and SQL Description Tableau Desktop Make powerful data visualizations using any data. Fast and easy. Interactive data visualizations and dashboards. Works with hundreds of data sources. Tableau Server Share dashboards & data. Collaborate with governance. Keep data secure on your servers. Use Tableau Mobile for data on the go. Tableau Online  Show more
586,5.0,0.5167999863624573,"busi, analysi, requir, python, learn, r, descript, process, problem, show","1  Explain the Citizen Data Scientist Concept and its Benefits 2  Discuss and Use Analytical Concepts and Techniques Including Predictive Analytics Algorithms 3  Review and Create Business Use Cases to Improve Insights and Decisions  Map day to Day Business Functions and Challenges to Predictive Analytics Use Cases Including Customer Churn Analysis or Predictive Machine Maintenance 4  Leverage Smarten Augmented Analytics Tools 5  Collaborate with Team Members  IT and Management to Plan for Citizen Data Scientist Initiative 6  Champion Citizen Data Scientist Initiative 7  Begin the Citizen Data Scientist Journey within their Enterprise 8  Complete an Evaluation Worksheet to Ascertain Student Grasp of Material at the Completion of the Course Requirements No prerequisite courses   Students should be business users with a curiosity and interest in learning new things and in learning how to use data to make decisions  Students should be business users who wish to be role models and champions of fact based decision making  Description Citizen Data Scientists - The Future of Your Business This course will enable the student to: 1) Explain the Citizen Data Scientist Concept and its Benefits 2) Discuss and Use Analytical Concepts and Techniques Including Predictive Analytics Algorithms 3) Plan and execute business Use Cases to analyze business issues and capitalize on opportunities 4) Leverage Smarten Augmented Analytics Tools 5) Collaborate with Team Members, IT and Management to Plan for Citizen Data Scientist Initiative 6) Champion Citizen Data Scientist Initiative, 7) Begin the Citizen Data Scientist Journey within their Enterprise Show more"
587,9.0,0.9451000094413757,"tableau, power, visual, bi, dashboard, chart, busi, analyt, report, requir","At the end of this course students will be able to analyze data from different data sources and create their own datasets Importing data from CSV  Excel and other sources in Power BI Data Analytics Different Data Visualization techniques Students will have the required knowledge to dive deeper into Power BI and find out more about its advanced features Requirements PC with Microsoft Windows Basic understanding of Data Analysis and Data Visualization  but not mandatory  Microsoft Power BI Desktop installed on your system Description This course teaches you how to do Data Analysis and Visualization in Microsoft Power BI Desktop.  You want to analyze data from single or multiple sources? You want to create your individual datasets based on these sources and transform your results into beautiful and easy-to-make visualizations? You also want to share your results with colleagues or collaborate on your projects? Finally, you want to be able to access your data from multiple devices? Then the Power BI tools are the tools to choose for you! This is what you will learn: Get to know the different tools of the Power BI universe and learn how to use them Understand Power BI Desktop and its components Learn how to use the Query Editor to connect Power BI to various source types, how to work on the Data Model, and understand the difference between those two steps  Show more"
588,5.0,0.9790999889373779,"busi, analysi, requir, python, learn, r, descript, process, problem, show",What is PARETO Analysis How to apply PARETO Analysis or 80 20 Rule in Industrial Applications 80 20 Rule in Plant Failure Analysis 80 20 Rule in Spare Parts Management 80 20 Rule in Budgeting Control and Maintenance Expenses Requirements NO need for any prerequisites courses Description You will learn about the history of PARETO Analysis or the alias name of 80/20 Rule. You will learn about the powerful technique of PARETO Analysis and how to apply it in different applications and situations related to Industry and Business. Many practical lessons on how to apply the rule in Failure Analysis Spare Parts Analysis Budgeting and Expenses Control Procurement  Show more
589,5.0,0.9302999973297119,"busi, analysi, requir, python, learn, r, descript, process, problem, show","Covers all the fundamental aspects of Business Analysis for effective requirements and business stakeholder management  Demonstrates your skills to your employer  peers   customers that you are proficient in Business Analysis as a professional using industry best practices  Enhances your salary  job opportunities  and credibility by adding new renowned credentials on your resume  Increases the chances of being internationally recognized by following standards outlined in PMI Professional in Business Analysis Handbook  Gets you officially accredited as a certified professional by making you a part of the world known professional group  Requirements Just you have the inspiration to be a business analyst  Description Join this course to understand business analysis tools, techniques, processes, and steps, in addition, to pass PMI_PBA. Actually, you can do this in a short time. This course is taught by a PMI Registered Education Provider and includes : 9 hours for technical skills. 20 hours for business skills. 6 hours for leadership skills. This course includes: 1. Recorded videos to explain 35 processes for business analysis. 2. 15 TO 20 -questions in each PMI B A guide section. Show more"
590,5.0,0.6276000142097473,"busi, analysi, requir, python, learn, r, descript, process, problem, show","Vectors Matrix Array Factor Data Frames List Arithmetic Operators Relational  logical and Miscellaneous Operator Decision Making Statements Loops in R Functions in R Data Handling using CVS files   Excel Files   XML files   Web Data   Pie charts Bar charts using barplot  ggplot function Show more Requirements No Prerequisites Description ***********All the Big Giant to Startup companies all of them use Data Visualization and analyze their data using data analysis. Amazon, Google, Facebook, Airbnb, Twitter, Apple, Flipkart, Walmart, Youtube all are on the list **************  Now You may Think… Why Data visualization and analysis is important? Simply data visualization is a technique to take information (data) and place it in the form of a graph that human can easily understand whereas data analysis is nothing but analysis the data gathered and take important decisions from it to make maximum profit possible.       Show more"
591,5.0,0.7512000203132629,"busi, analysi, requir, python, learn, r, descript, process, problem, show","Basic Statistics  Frequentist and Bayesian  A B testing  aka AB testing  split testing  Evaluation of experiments Basic design of experiments Experimentation strategy Experiment documentation The importance of Experimentation for Product Managers Conversion rate optimization  i e  CRO  Requirements Comfort with math Interest in Experimentation Being a better product manager Description Learn the basics of Experimentation (aka A/B or AB testing) that all Product Managers should know in about an hour! At the end of this no-nonsense course, students will understand the role of Experimentation in helping make strategic decisions, how to design basic Experiments and analyze their results, and how to develop a strategy that maximizes your resources and drives results. We'll explore: When should you run Experiments? 10 important terms in Experimentation The Experimentation process Developing an Experimentation roadmap Building the team Show more"
592,4.0,0.6255000233650208,"blockchain, sa, pivot, technolog, requir, tabl, descript, analyt, excel, show","Develop your ideas fast and efficiently using the Ethereum Blockchain Make writing and deploying smart contracts easy and manageable  Work with private data in a Blockchain application  Handle large files in a Blockchain application  Ensure your decentralized applications are safe  How Ethereum development frameworks work  Truffle Mocha     Create your own cryptocurrency token on the Ethereum Blockchain  Make sure our cryptocurrency is ERC20 compliant to launch an ICO Requirements Some knowledge of Java or JavaScript is required since the examples use a web front end  Description Ethereum enables the development of efficient, smart contracts that contain code. These smart contracts can interact with other smart contracts to make decisions, store data, and send Ether to others. This course provides you with a clear approach to building cryptocurrencies, smart contracts, and decentralized applications. Throughout the course, we walk you through a detailed step-by-step process to build advanced Ethereum projects. Each project will teach you just enough about Ethereum to be productive right away. You will learn how tokenization works, how to think in a decentralized way, and how to build Blockchain-based distributed computing systems. You will build interesting projects with Ethereum such as wallets, copyright, secure data sharing, and more. By the end of this video, you will be able to tackle Blockchain challenges by implementing projects end-to-end using the full power of the Ethereum Blockchain About the Author  Show more"
593,6.0,0.8435999751091003,"model, analysi, regress, statist, analyt, descript, requir, test, techniqu, knowledg","You would be able to create SPSS file  define variables  enter data  run descriptive statistics  create graphs  find out relationship between variables  test the linearity and normality of the data  run hypothesis testing and interpret the results  With this knowledge you can run data analysis in short time  Requirements Download and install IBM SPSS on your computer   laptop to practice the lessons  Each lesson has  xlsx data file  You need to import this file into SPSS by directly opening it in SPSS editor  Description IBM SPSS Statistics is most widely used statistical analysis software in social sciences and business research. From simple statistical analyses like descriptive statistics, graphs, cross tabulation, correlation, regression analysis to hypothesis testing techniques like t-test, chi-square, ANOVA, and multivariate analysis like factor analysis, cluster analysis, conjoint analysis, Multiple ANOVA, Multiple Regression, Hierarchical Linear Models can be calculated with few clicks. At the same time tests of normality like K-S test, Shapiro-Wilk test, Levene’s Test of Homogeneity of Variances, Fishers Least Significant Difference (LSD) test, Cronbach’s scale reliability and many other complex statistical techniques can be calculated with ease. In this course we cover, univariate, Bivariate statistical techniques and hypothesis testing tools like Chi-Square, one sample t-test, paired t-test, independent t-test, and ANOVA. The course also covers normality tests, test of homogeneity, and multiple comparison tests. All the data files used in this course are real time business data. This course has 18 chapters in all and covers intermediate statistics. Show more"
594,5.0,0.4212000072002411,"busi, analysi, requir, python, learn, r, descript, process, problem, show","To be able to analysis the data and make professional charts and dashboards Requirements basic knowledge in excel basic knowledge in statistics welling to learn data science and analysis Basic computer skills Description Learn Tableau 10 for Business and Data Analytics ,  Set of data Analytics Exercises & Quizzes on real time data Included in the course . Be a Professional Analyst . A good stand on how to use Alteryx ,  A data Science tool that can  perform various statistical functions , data cleansing , predictive tools   and much more  ! Who this course is for: business analyst , data analyst , business intelligence analyst"
595,5.0,0.9588000178337097,"busi, analysi, requir, python, learn, r, descript, process, problem, show","Learn the elicitation techniques you should be using to get the correct information from your stakeholders Be confident you are asking the right questions Get detailed requirements and minimize requirement gaps Requirements To get the most out of this course  you should have an understanding of what the business analyst job function is  I recommend you complete the Mastering Business Analysis Communications course prior to starting this course  While it is not required  it will set the stage for what you are learning in this course  Description About This Class Do you walk into requirements elicitation sessions already sweating because you can't stop worrying about what you might miss, or if someone will think you're not a ""good"" BA? Eliciting requirements from stakeholders is the most important part of a business analyst's job. Everything you do, everything you document is based on those requirements. Everyone else on the project is relying on that documentation to do their part. Scary, right? Well, it doesn't have to be. Master specific elicitation techniques to set yourself apart from the growing crowd of business analysts Learn the elicitation techniques you should be using to get the correct information from your stakeholders Be confident you are asking the right questions Get detailed requirements and minimize requirement gaps Show more"
596,7.0,0.5564000010490417,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula","Install and configure a new MySQL 8 database Upgrade existing databases to MySQL 8 Perform typical administration tasks Master the new querying features in MySQL 8 Perform performance tuning tasks Optimize your database Access databases with PHP  Python  or Java Requirements This friendly course takes you through MySQL 8  It is packed with step by step instructions and working examples  This comprehensive course is divided into clear bite size chunks so you can learn at your own pace and focus on the areas of most interest to you  Description MySQL is one of the most popular and widely used relational databases in the World today. With the recently released MySQL 8, it promises to be better and more efficient than ever, giving you high-performance querying results and easy configurability as an administrator. This course contains everything you need to know to be the go-to person in your organization when it comes to MySQL. Starting with a quick installation and configuration of your MySQL instance, the video jumps into the querying aspects of MySQL and shows you the newest improvements in MySQL 8 when it comes to querying and programming with other languages such as Python, PHP, and more. If you’ve already worked with MySQL before and are looking to migrate your solution to MySQL 8, this video will also show you how to do that. The tutorial also contains practical recipes on efficient MySQL administration, with tips on effective user management, security, database monitoring, troubleshooting, and more. Supplying quick solutions to common problems you might encounter while working with MySQL, the tutorial contains practical tips and tricks to give you the edge over others while designing, developing, and administering your MySQL solution   Show more"
597,5.0,0.8518999814987183,"busi, analysi, requir, python, learn, r, descript, process, problem, show","Install and run the major computer vision packages within Python Apply powerful support vector machines for simple digit classification Work with human faces and perform identification and orientation estimation Know how to read text from real world images See how to extract human pose data from images Understand the TensorFlow workflow model Requirements Prior knowledge of Python development is required  Description The Python programming language is an ideal platform for rapidly prototyping and developing production-grade codes for image processing and computer vision with its robust syntax and wealth of powerful libraries. Python’s wealth of powerful packages along with its clear syntax make state-of-the art computer vision and machine learning accessible to developers with a variety of backgrounds. This is a hands-on, practical approach, designed to teach you the skills required to develop computer vision solutions in Python. At the very beginning you will learn how to set up Anaconda Python for the major OS’s with cutting-edge third-party libraries for computer vision. Than you’ll see how to read text from license plates from real-world images using Google’s Tesseract Software & how to track human body poses using “DeeperCut” within TensorFlow. By end of this course, you’ll know the complete insight into basic tools of computer vision and be able to put it into practice. Contents and Overview Show more"
598,9.0,0.9126999974250793,"tableau, power, visual, bi, dashboard, chart, busi, analyt, report, requir","Develop intuitive and informative dashboards with the appropriate depth of interactivity using QlikView Read data from multiple sources such as websites  data from Excel  and data from databases Create a fully featured data model without circular references Display data in maps  charts  and text across multiple sheets  Apply set analysis to your data in QlikView Expressions Secure your data based on the various audience types Requirements Prior knowledge of Excel and SQL is desirable  If you are in the field of data analysis or want to enter this field  then this course is for you  Description Do you want to build Dashboards to give your audience information about your data? This course will show how you can use QlikView to build your own Dashboard. You will start by connecting your data to QlikView and creating your own QlikView App. You will learn how to add data from multiple sources, create a data model by joining data, and then review it on the front end. You will then work with QlikView components such as charts, list boxes, input boxes, and text objects. The course will then show you how to build your own dashboard by adding different functionalities. You will then be shown how to perform analysis on your data in QlikView and will master the various types of security measures in QlikView. Finally, you will learn to build your own dashboards to impress and inform your audience. About the Author Abhishek Agarwal has 12+ years' experience in developing analytical solutions. He is a seasoned BI professional with expertise in multiple technologies. He has been teaching BI technologies for the past 5+ years, working in a similar domain. He uses QlikView, Power BI, Tableau and couple of other technologies for end-to-end analytical solution development in his current work. Show more"
599,3.0,0.5195000171661377,"googl, requir, studio, descript, analyt, queri, databas, knowledg, show, sql","Describe what is Knowledge Graph Articulate knowledge graph use cases Articulate benefit case for knowledge graph use cases Define relative complexity of knowledge graph solution Requirements None Description In the past, Organizations relied heavily on process reviews and sample reviews to drive their conclusion.  Today, nearly 85% of the data they review is unstructured.  Traditional IT function automates 15% but leaves the 85% to an army of humans.  Digitization is seeking decision-making in real-time. Regulators are seeking review of 100% transactions.  Samples are no longer sufficient  Outsourcing is involving external organizations to decision-making.  Policies and procedures must be digitized. Customer engagements are aggressively looking for  fast turn-around on quality decision making utilizing all available structured and non-structured data.  They want support for proactive online decisions to improve customer service..   The concept of using Graph databases to map relationships digitally started seeing popular usage in business around 2015.   With increased compute power, in-memory computing, multi-processing and agreed-upon standards moved the concept from academics to real-world uses in business and enterprise computing.    Show more"
600,9.0,0.7085999846458435,"tableau, power, visual, bi, dashboard, chart, busi, analyt, report, requir","Discover tips and tricks to boost your productivity while using Tableau Get familiar with the changes in the Tableau user interface Master useful keyboard shortcuts that will improve how you use Tableau and enhance your productivity Improve your quality of life and  without directly improving your productivity  greatly improve your personal user experience with Tableau Some best practices and conventions to be followed when working with Tableau Requirements Basic knowledge of Tableau Description Tableau is one of the most popular data visualization tools used by data science and BI professionals. Data visualization is of the utmost importance in the modern business world where data is increasingly used for decision making. Tableau 2019 is a powerful, fast–growing, and self-service business intelligence and data visualization tool. Data analysis is faster in Tableau and no coding language is required to work with it. In this course, you will discover best practices that you didn’t even know existed, and with which you can increase your efficiency and productivity while using Tableau for your daily tasks. Each section covers exciting tips, tricks, and techniques for efficient data visualizations in Tableau 2019 that you can apply in real-world scenarios to help your work get easier and help you become more efficient in your projects. You will learn how to make your visualizations look more visually appealing by adding customizations. You will also cover the new features introduced in Tableau 2019 and how it simplifies the way you use Tableau for your data science and BI requirements. By the end of the course, you will be able to use Tableau 2019 in a highly efficient manner, having mastered its best practices. Show more"
601,7.0,0.5681999921798706,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula","Using Real World PostgreSQL Database Airlines Database  Use Python Pandas to Analyze and visualize Postgres Data Output  SQL Test Your Self  SQL Challenges  SQL Final Exam and more Use Python to visualize Postgres Data Output and get your Conclusion about Data  Use SQL to create databases  Use Python bs4   Pandas to Scrape a webpage  Analyze and visualize The Scraped Data  Use SQL to insert data into a table  Use SQL to Query   retrieve data from databases  Use SQL to Sorte records after retrieving from databases  Use SQL to Group data by specific conditions  Show more Requirements Computer and internet  No prior knowledge required for this course Description This course will make you SQL query expert it's a complete SQL boot camp and, You'll learn the skills you need to retrieve insightful data from a database. There are many test your self  quizzes distributed over the course the course with detailed  solutions so you to practice more and more . After completing this course and all of it's quizzes and the Final exam,  you will be comfortable with using SQL & PostgreSQL in data analysis and data science by SQL Challenges and Final Exam and more You will learn many tips and tricks in PostgreSQL to query data through the following Topics covered in this course: Using Real World PostgreSQL Database Airlines Database. What is a Database SQL database for beginners.   Show more"
602,9.0,0.9842000007629395,"tableau, power, visual, bi, dashboard, chart, busi, analyt, report, requir","Learn what is data visualisation Learn how to find features in dataset How to draw beautiful graph using tableau Learn how create bar chart  pie chart  heat map  map using tableau Learn which char is the best for your data Learn to tell a story using your data set Learn how to use this powerful data visualisation tool   Tableau Requirements No prerequisites needed  you need to have a laptop and installed with Tableau Description You will play with different datasets and draw beautiful graphs with Tableau, telling wonderful stories with hidden information in data. You will learn the advantages and disadvantages of each graph, draw geo graphical maps easily with Tableau. Extract key features in your dataset. Find business insights and present your business ideas with data driven decisions. Get Started Today! Working with Tableau isn't just lucrative - it's fun! And unlike most data analysis tools, Tableau uses a drag-and-drop interface, so you don't need to be a programmer to learn Tableau. If you can learn Excel then you can learn Tableau. Learn and Apply Fundamental Skills Get a step-by-step walk-through of the fundamentals of data visualization and data discovery with Tableau. You'll learn how to: Show more"
603,6.0,0.5144000053405762,"model, analysi, regress, statist, analyt, descript, requir, test, techniqu, knowledg","Entry Level R Studio for Assignments and Reports Requirements R Studio downloaded onto your laptop or pc Basic knowledge on how to load and install packages in R Studio Description This course is perfect for those who need to write an assignment or report. Everything you need to know, from data importation, to descriptive analysis, preprocessing, regression analysis, time series and forecasting. All codes included as well as interpretation of outputs. A no-nonsense course that enables you to get work done! You can easily import any dataset and have the results at your fingertips within seconds. Who this course is for: Beginner R Studio University students who need codes for their assignments or reports Writers and Journalists who need to understand statistical tests Show more"
604,9.0,0.9293000102043152,"tableau, power, visual, bi, dashboard, chart, busi, analyt, report, requir","Quick introduction to the Business Intelligence tool  ClicData  Create a Dashboard with a Linechart  a Columnchart and a Table Add a Filter to your Dashboard to make it Interactive Add a Calculated Column to a Table Create a Binder with multiple Dashboards Share Dashboards by using a Live Link Requirements Basic knowledge of computers  familiarity with Excel is helpful but not required  Description Learn the first steps of Data Analytics: how to connect data from multiple sources, how to prep your data and how to build clear Interactive Dashboard to visualize it. You will also learn how to share your live Dashboards. Use the sample data Excel file that is included in this course to create your first Interactive Dashboard. Practice in real-time with the tool, they offer a 1-month free trial account to students of this course. Sign up to get started. Who this course is for: For all professionals who want to learn the basics of Data Analytics for their business or personal use. Show more"
605,9.0,0.8203999996185303,"tableau, power, visual, bi, dashboard, chart, busi, analyt, report, requir","Master Alteryx Analytical Apps Turn your Alteryx workflows into Analytical Apps using Interface Tools Automate repetitive processes in Alteryx Deploy Apps on Alteryx Gallery to allow non Alteryx users to run the App Customise App using Interface Designer window Learn Advanced Interface Tools like Check Box  Radio Tool and Condition Tool Create Chain Apps by running a second or third app when the current app is run Learn one of the core topic tested in Alteryx Advanced Certification exam Requirements Only a Basic understanding of Alteryx Alteryx Designer installed to practise along  Free trial can be downloaded  Description You have created some great Alteryx workflows, now how do you share it so your colleagues can also use it with their own inputs? Have you built Alteryx workflows which others need to run who don't have Alteryx License? Is your boss always coming to you for data requests and reports? Do you find yourself dealing with processes that have to repeat again and again?  In this course, learn how to turn your workflow into Analytic Applications or Apps by using Interface Tools in Alteryx so your end-users can easily adjust the workflow based on their own needs. Learn how to publish your workflows to the Alteryx gallery so others can be self-sufficient with their requests and users can run Alteryx apps from a simple web interface.        Show more"
606,7.0,0.447299987077713,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula","Programming SQL Creating simple to complicated SQL queries Utilize all MySQL keywords and Functions Master best practices in SQL programming Install and set up MySQL databases locally Requirements Basic understanding of the concept of databases Basic understanding of the concept of relational databases Familiarity in working with spreadsheets Access to a computer with Windows XP or later Operating System Beginner Computer Skill Description Hi, My name is Robert, I am an senior business analyst with over a decade of experience working as data specialist consulting to both big corporate and small medium enterprises. First I would like to thank you for your interest in this course. It is the fruit of my combined experiences and technical know-hows from my years. I decided to share it with you due to my passion in teaching people, to use data in their business, for improvement and profit. Let's introduce you to the course. This course is built for professionals whose backgrounds are not well versed in information technology, specifically database administration. But still have the need to extract, transform and load data from database, specifically MySQL databases. We recognize the need for you to quickly and efficiently create simple to complex SQL queries, which can give the necessary insights for you to fulfill your business requirements. So that you are to work on your tasks and projects free from complete reliance on IT support on such tasks. Ultimately reduce your lead time and ramp up your proficiency and independence at work. Show more"
607,6.0,0.8377000093460083,"model, analysi, regress, statist, analyt, descript, requir, test, techniqu, knowledg","Use real world examples of data mining and datasets  Practice for real world projects such as  learn how to find data on a house when looking to become a homeowner  You will be able to look through house data to find useful information from a text dataset  Clean data  filter noise  make data available for analysis  Perform cluster analysis  classification and regression  including logistic regression Use the K NN classifier and SVM  Detect outliers in univariate  multivariate and high dimensional spaces Learn how to use Apache Spark  the number one framework used for distributed processing  And many more topics explained with concrete examples  Requirements All levels welcome  If you have no coding experience  we ve included an introductory section on the Python programming language with Nimish Narang from Mammoth Interactive  Mac Windows compatible  Install the free package manager Anaconda  We will show you how to install necessary packages from there  Description Learn Data Mining With Fascinating Examples Do you want to learn data science? You’ve come to the right place. Learn the backbone of data mining with data scientist and mentor Koyuki Nakamori. Enroll now to learn data classification, visualization, plotting and statistical analysis. Learn To Build Predictive Models Not a single second is wasted in this engaging course. Our amazing instructor Koyuki Nakamori explains everything from a basic, beginner level to make each step understandable to all. You will learn to create, evaluate and use data models to make predictions. And so much more. This is an incredible course full of cutting-edge information. Grow your skills and become an indispensable data scientist today in one compact, no-nonsense 5 hour masterclass. Show more"
608,6.0,0.8259999752044678,"model, analysi, regress, statist, analyt, descript, requir, test, techniqu, knowledg","Python from basics   No prior knowledge required Statistics from basics   No prior knowledge required You will first learn the basic statistical concepts  followed by application of these concepts using Python  This course is a nice combination of theory and practice  Inferential Statistics   One and two sample z  t  Chi Square  F Tests  ANOVA and more  Descriptive Statistics   Mean  Mode  Median  Standard Deviation  Variance and Interquartile Range Probability Distributions   Normal  Binomial and Poisson Requirements Basic school level mathematics will be helpful  You will need to download and install Python on your PC or laptop  Description Perform simple or complex statistical calculations using Python! - You don't need to be a programmer for this :) You are not expected to have any prior knowledge of Python. I will start with the basics. Coding exercises are provided to test your learnings. The course not only explains, how to conduct statistical tests using Python but also explains in detail, how to perform these using a calculator (as if, it was the 1960s). This will help you in gaining the real intuition behind these tests. Learn statistics, and apply these concepts in your workplace using Python. The course will teach you the basic concepts related to Statistics and Data Analysis, and help you in applying these concepts. Various examples and data-sets are used to explain the application.   Show more"
609,5.0,0.5562999844551086,"busi, analysi, requir, python, learn, r, descript, process, problem, show","Gain insights on how to get started with Customer Analytics  Select the right tools for identifying customer behavior  Explore and understand the latest applications of Customer Analytics  Apply different methods for performing Customer Analytics along with the best practices  Discover and learn from the companies that are implementing Customer Analytics most effectively  Requirements Basic knowledge of Python programming and its libraries Pandas and Matplotlib  Description Make your data work for you, not the other way around. Gain the skills required to use customer data in order to extract information, generate insights, and provide actionable strategies in this hands-on course called 'Customer Analytics for Businesses - Complete Crash Course 2021', created by The Click Reader. In this course, you will learn how to use a combination of data science and artificial intelligence tools to perform analysis on customer data and find insights for acquiring, retaining, and growing your customer base. We will start by learning to identify what kind of data to collect and from which sources along with the best practices. We will further gain an understanding on how we can analyze such data using various statistical and graphical methods. We’ll also learn how to make better decisions as a business by profiling and segmenting our customers using a programmatic approach. At the end of this course, we will also be going through a concrete step-by-step framework, called the STP framework, in order to help you acquire, retain and grow your customer base. Show more"
610,6.0,0.4041000008583069,"model, analysi, regress, statist, analyt, descript, requir, test, techniqu, knowledg","Data Analysis Binary Classification Microsoft Excel Information Theory   Entropy Measures Requirements No Description I use Excel to do my calculation & all math formulas are given as Excel Spreadsheet.The focus of this course is on Data analysis concept & methods.This course will prepare  you to design and implement  realistic predictive models based on data. Your role as a data analyst is to reduce uncertainty for decision makers by a financially valuable increment,while quantifying how much uncertainty  remains. You will learn to calculate & apply  to real world  examples the most important uncertainty measures used in business, including classification error rates,entropy of information,z-scores probabilities. Who this course is for: Show more"
611,6.0,0.6523000001907349,"model, analysi, regress, statist, analyt, descript, requir, test, techniqu, knowledg","Learn the basics of questionnaires Learn the basics of surveys Learn how to measure your respondents thinking and analyse your answers Requirements You will need a computer  or tablet  internet connection  pen and notepad  Description 9 Questions That You Need On ALL Surveys & Questionnaires is LPAR ACADEMY NEW RESEARCH COURSE FOR BEGINNERS. In this quick and simple course, you will learn the basics of surveys & questionnaires. Each of the 9 key questions will be broken down into easy-to-understandable lessons, and by the end of the course you will be able to measure someone's thinking and gain rich insights that you can measure & analyse for your research. This course is designed for people who have little or no experience constructing questionnaires or surveys, the objectives of this course is to give ALL of our student a better understanding of questionnaires & surveys, so you have the confidence of getting yourself valuable insights that will lead to concrete findings By enrolling on this TOP UDMEY COURSE you'll be taking a proactive approach to your research, and by the end you'll see the real power of questionnaires and surveys and why they are used in so much.    Show more"
612,6.0,0.9757000207901001,"model, analysi, regress, statist, analyt, descript, requir, test, techniqu, knowledg",Basic concepts of exponential smoothing Relationship between various components What are the 12 models of exponential smoothing family How to identify the right model fit for the data series Examples to understand each model Requirements Basic understanding of statistics Description This course attempts to explain the basic concepts of exponential family of predict modelling. You shall learn about the different components of this family and their relationship. Also learn about how to identify the right model fitment to the given data series.  Exponential smoothing is one of the most powerful and trusted techniques in predictive analytics specially in demand forecasting. Hence it is important to understand the basic premise of the technique to be able to effectively use it when available in various forecasting software. This course is designed for business users only and does not get in to mathematical derivations of the statistical models. Who this course is for: Show more
613,5.0,0.5253999829292297,"busi, analysi, requir, python, learn, r, descript, process, problem, show","How to identify a target use case for conversational AI   including user persona  business capabilities  and benefit areas  Requirements None Description In this socially distanced environment, there is an increasing demand for taking your engagement with your customers and employees online.  Conversational AI offers novel ways of providing you with productivity lift and automation in your online engagements.  This course introduces business students and working professionals to Conversational AI.  It uses a set of use cases to illustrate the meaning and value of Conversational AI in engagements with customers and employees in business and consumer use cases.  Who this course is for: Customer engagement professionals dealing with business automation and transformation Information technology management dealing with IT development projects Show more"
614,3.0,0.9876999855041504,"googl, requir, studio, descript, analyt, queri, databas, knowledg, show, sql","Create user databases and how to administer it Learn to improve query performance Create a backup strategy and perform full and differential restores Configure and use a database mail to send messages under server automation Create full database backups and work with different actions Install and configure  AlwaysOn  availability groups Create operations and notifications based on server options Requirements Basic knowledge of SQL Server Some understanding of T SQL would be helpful  but not mandatory Description Microsoft SQL Server 2016 is considered the biggest leap in the data platform history of the Microsoft, in the ongoing era of Big Data and data science. Compared to its predecessors, SQL Server 2016 offers developers a unique opportunity to leverage the advanced features and build applications that are robust, scalable, and easy to administer. If you’re an administrator, developer or a DBA and want to learn SOL along with maintaining and automating your DBMS, then go for this Learning Path. Packt’s Video Learning Paths are a series of individual video products put together in a logical and stepwise manner such that each video builds on the skills learned in the video before it. The highlights of this Learning Path are: Work with the latest features of the SQL Server 2016 release A comprehensive, example-filled tutorial that helps you to master in SQL 2016 Show more"
615,5.0,0.4666000008583069,"busi, analysi, requir, python, learn, r, descript, process, problem, show","Fundamentals of Python Python on Google Cloud Variables and String Methods using Python How to use Python Lists How to use Python Sets and Dictionaries Conditional Statements and Loops in Python Intro and usage of Python Modules How to use List Comprehension Function Creation in Python Introduction to Numpy Using Numpy Methods Introduction to Pandas Descriptive Stats in Pandas  describe method  Sorting your Pandas DataFrame Filtering your Pandas DataFrame Exporting Pandas Result to Google Drive Connecting to Postgres and Redshift Databases Querying Postgres and Redshift Databases Show more Requirements a web browser a Gmail account Description What sets this course apart from all others is how quickly we dive into the material and the selective topics covered to get you comfortable with Python in less than a day! That's right, this course is basically a crash course designed for learners that want to get up and running with Python as quick as possible and begin applying their Python skills. This course requires 0 installation of any kind. All you'll need is your web browser and a Gmail account, In Lesson 01, we selectively cover data and variable types, methods, Show more"
